Order_ID,Order_Date,Delivery_Date,Expected_Delivery,Delivery_Status,Payment_Mode,Payment_Status,Month_Name,Month_Number,Quarter,Year,Calendar_YearMonth,Distributor_Code,Distributor_Name,City,Zone,Tier,Owner_Name,Phone,GST_Number,Credit_Limit,Years_Active,DS_ID,DS_Name,DS_Type,Beat_Name,Outlet_Name,Outlet_Type,Channel_Type,SKU_Code,SKU_Name,Sub_Category,Category,SBU,MRP,Cost_Price,Distributor_Price,Quantity,Discount_Pct,Unit_Selling_Price,Gross_Value,Net_Sales_Value,Margin_Value,Target_Value,Is_Return,Gross_Margin_Pct,Achievement_Pct
ORD006917,2024-09-03,,2024-09-06,Pending,UPI,Pending,September,9,Q3,2024,2024-09,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,7,DS014,SOUNDARARAJAN,Grocery 2 Route,THENUR NORTH B1,VAANI GENERAL STORE,Counter Shop,Counter,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,21.9,0.0,20.88,525.6,457.27,115.63,507.39,No,25.3,90.1
ORD006918,2024-09-08,,2024-09-11,In Transit,Credit,Pending,September,9,Q3,2024,2024-09,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,9855067890,33FICTD1015M1Z6,50000,3,DS013,THIYAGARAJAN,Common Pace Route,PONGIUR GR2,VENNILA KIRANA,Grocery,Retail,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,28.9,5.8,113.1,3988.2,3268.59,676.26,3811.89,No,20.7,85.7
ORD006919,2024-09-21,,2024-09-24,Pending,NEFT,Pending,September,9,Q3,2024,2024-09,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS004,SATHEESH R,Common Pace Route,THAMIZHUR GR,NILA PROVISION,Town Wholesale,Town Wholesale,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,1.2,6.8,38.92,57.6,46.7,9.26,52.98,No,19.8,88.1
ORD006920,2024-09-14,,2024-09-17,Cancelled,UPI,Refunded,September,9,Q3,2024,2024-09,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,5,DS007,CHELVAN P,2W Route B,VALLUR EAST GR,THAMIZH KIRANA,Dual Outlet,Retail,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,2.3,0.6,70.91,188.6,163.09,40.5,182.93,No,24.8,89.2
ORD006921,2024-09-18,2024-09-22,2024-09-21,Delivered,Cheque,Overdue,September,9,Q3,2024,2024-09,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,5,DS003,DURAI M,2W Route Common,THIRUPUR ROUTE,PREETHI TRADERS,Town Wholesale,Town Wholesale,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,17.6,0.5,216.41,4400.0,3808.82,948.82,4446.72,No,24.9,85.7
ORD006922,2024-09-18,2024-09-21,2024-09-21,Delivered,Cash,Overdue,September,9,Q3,2024,2024-09,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS004,SATHEESH R,Common Pace Route,VAANUR GR2,THENDRAL STORES,Dual Outlet,Retail,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,20.3,5.2,206.19,5075.0,4185.66,886.91,4896.18,No,21.2,85.5
ORD006923,2024-09-07,,2024-09-10,Pending,UPI,Pending,September,9,Q3,2024,2024-09,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS015,PERIYANNAN,ROC Pace Route,THAMIZHUR MAIN,MALAI KIRANA,Mini Market,Counter,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,29.0,5.9,63.86,2262.0,1851.94,381.64,2114.61,No,20.6,87.6
ORD006924,2024-09-02,,2024-09-05,Pending,Cheque,Pending,September,9,Q3,2024,2024-09,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,7,DS004,SATHEESH R,Common Pace Route,VAIGAI ROUTE,MEENA PROVISION,Town Wholesale,Town Wholesale,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,53.8,0.0,165.3,10222.0,8893.14,2248.84,9595.24,No,25.3,92.7
ORD006925,2024-09-02,2024-09-06,2024-09-05,Delivered,Cheque,Paid,September,9,Q3,2024,2024-09,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,9849001234,33FICTD1009M1Z8,75000,4,DS005,BHARATH G,Grocery 2 Route,ARUR SOUTH GR2,PONNI GENERAL STORE,Rural Wholesale,Rural Wholesale,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,4.8,6.0,44.18,259.2,212.06,43.58,253.69,No,20.6,83.6
ORD006926,2024-09-01,2024-09-02,2024-09-04,Delivered,NEFT,Paid,September,9,Q3,2024,2024-09,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,7,DS009,MUTHURAMAN,2W Route Common,KARAIUR ROC,NANDHINI PROVISION,Rural Wholesale,Rural Wholesale,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,36.2,7.8,152.41,6878.0,5517.24,1046.54,6626.72,No,19.0,83.3
ORD006927,2024-09-08,2024-09-11,2024-09-11,Delivered,UPI,Paid,September,9,Q3,2024,2024-09,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,7,DS013,THIYAGARAJAN,Common Pace Route,KARAIUR ROC,MATHI TRADERS,Mini Market,Counter,FLMSTK-WX40,WAX PREMIUM 40S,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,12,7.8,10.44,52.4,7.0,9.71,628.8,508.8,100.08,544.36,No,19.7,93.5
ORD006928,2024-09-20,,2024-09-23,Cancelled,Credit,Refunded,September,9,Q3,2024,2024-09,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,9846078901,33FICTD1006M1Z6,100000,8,DS013,THIYAGARAJAN,Common Pace Route,MAZHAIUR ROUTE,HEMA SUPER STORE,Counter Shop,Counter,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,10.8,3.8,259.45,3348.0,2802.06,625.86,3197.01,No,22.3,87.6
ORD006929,2024-09-15,2024-09-18,2024-09-18,Delivered,Cash,Paid,September,9,Q3,2024,2024-09,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,9853045678,33FICTD1013M1Z7,50000,2,DS006,LOGANATHAN,ROC Pace Route,VENDUR ROUTE,THENDRAL STORES,Bakery Outlet,Retail,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,25.5,6.8,150.01,4717.5,3825.25,758.88,4487.09,No,19.8,85.3
ORD006930,2024-09-27,,2024-09-30,In Transit,Cash,Pending,September,9,Q3,2024,2024-09,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,9848090123,33FICTD1008M1Z9,75000,5,DS010,PANDIARAJAN,ROC Route Pace,VENGAIUR MAIN,KAVERI TRADERS,Town Wholesale,Town Wholesale,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,16.5,2.8,160.67,3135.0,2651.05,613.3,3104.97,No,23.1,85.4
ORD006931,2024-09-14,,2024-09-17,In Transit,Cheque,Pending,September,9,Q3,2024,2024-09,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS005,BHARATH G,Grocery 2 Route,THAMIZHUR GR,PARI GENERAL STORE,Counter Shop,Counter,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,50.9,3.9,129.59,7889.5,6596.13,1467.95,7380.1,No,22.3,89.4
ORD006932,2024-09-15,2024-09-16,2024-09-18,Delivered,UPI,Paid,September,9,Q3,2024,2024-09,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS018,MAYILVAHANAN,2W Route Common,KANNIPUR ROC,LAVANYA PROVISION,Bakery Outlet,Retail,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,48.0,6.7,150.17,8880.0,7208.16,1436.16,8577.55,No,19.9,84.0
ORD006933,2024-09-19,,2024-09-22,Pending,UPI,Pending,September,9,Q3,2024,2024-09,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,7,DS002,PRABU S,ROC Route Pace,THENUR SOUTH GR2,PARI GENERAL STORE,Grocery,Retail,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,53.8,0.6,11.24,699.4,604.71,150.1,639.3,No,24.8,94.6
ORD006934,2024-09-18,,2024-09-21,Pending,UPI,Pending,September,9,Q3,2024,2024-09,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,9842034567,33FICTD1002M1Z3,175000,5,DS015,PERIYANNAN,ROC Pace Route,MAZHALUR MAIN,KOKILA PROVISION,Premium Grocery,Retail,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,31.4,7.6,19.29,753.6,605.71,115.87,736.77,No,19.1,82.2
ORD006935,2024-09-11,2024-09-13,2024-09-14,Delivered,Credit,Paid,September,9,Q3,2024,2024-09,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS004,SATHEESH R,Common Pace Route,THALIRUR BEAT,INDHU KIRANA,Premium Grocery,Retail,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,8.1,2.1,117.54,1117.8,952.07,225.5,1040.11,No,23.7,91.5
ORD006936,2024-09-28,,2024-10-01,In Transit,Credit,Pending,September,9,Q3,2024,2024-09,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,9845067890,33FICTD1005M1Z4,100000,4,DS003,DURAI M,2W Route Common,VAALUR ROC B,MALAI KIRANA,Dual Outlet,Retail,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,53.5,2.7,143.91,9095.0,7699.18,1787.43,8835.33,No,23.2,87.1
ORD006937,2024-09-17,2024-09-19,2024-09-20,Delivered,Cheque,Overdue,September,9,Q3,2024,2024-09,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,9847089012,33FICTD1007M1Z1,75000,3,DS014,SOUNDARARAJAN,Grocery 2 Route,KADUPUR BEAT,SUGANYA KIRANA,Hotel & Restaurant,Key Accounts,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,18.2,2.3,233.75,5005.0,4254.25,1001.0,4878.95,No,23.5,87.2
ORD006938,2024-09-28,2024-10-01,2024-10-01,Delivered,Cash,Paid,September,9,Q3,2024,2024-09,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,9845067890,33FICTD1005M1Z4,100000,4,DS017,VAITHIYANATHAN,Counter Route,SELVANUR GR2,YAMUNA TRADERS,Bakery Outlet,Retail,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,21.5,0.1,73.88,1827.5,1588.42,400.55,1774.28,No,25.2,89.5
ORD006939,2024-09-09,2024-09-10,2024-09-12,Delivered,UPI,Paid,September,9,Q3,2024,2024-09,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,9853045678,33FICTD1013M1Z7,50000,2,DS005,BHARATH G,Grocery 2 Route,KURIUR GR2,OVIYA SUPER STORE,Premium Grocery,Retail,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,38.7,0.8,70.77,3173.4,2738.8,676.09,3212.24,No,24.7,85.3
ORD006940,2024-09-09,,2024-09-12,In Transit,UPI,Pending,September,9,Q3,2024,2024-09,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,9,DS004,SATHEESH R,Common Pace Route,KOLLIPUR WEST GR,SUBHA PROVISION,Premium Grocery,Retail,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,39.1,2.6,233.03,10752.5,9111.47,2122.34,10355.75,No,23.3,88.0
ORD006941,2024-09-13,2024-09-15,2024-09-16,Delivered,Cash,Paid,September,9,Q3,2024,2024-09,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,9846078901,33FICTD1006M1Z6,100000,8,DS011,GOVINDASAMY,SWD Route,PAZHAIUR NORTH,SATHYA PROVISION,Beauty Counter,Counter,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,-53.1,3.0,130.8,-8230.5,-6945.48,0.0,8084.85,Yes,-0.0,85.9
ORD006942,2024-09-07,,2024-09-10,In Transit,Cheque,Pending,September,9,Q3,2024,2024-09,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,9846078901,33FICTD1006M1Z6,100000,8,DS007,CHELVAN P,2W Route B,THENMALUR ROC,SUGANYA KIRANA,Town Wholesale,Town Wholesale,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,3.7,3.3,20.19,88.8,74.7,16.98,85.45,No,22.7,87.4
ORD006943,2024-09-12,2024-09-17,2024-09-15,Delivered,NEFT,Paid,September,9,Q3,2024,2024-09,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,9853045678,33FICTD1013M1Z7,50000,2,DS005,BHARATH G,Grocery 2 Route,KURIUR NORTH,MALAI KIRANA,Mini Market,Counter,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,49.7,0.2,73.8,4224.5,3667.86,921.93,4582.46,No,25.1,80.0
ORD006944,2024-09-21,2024-09-23,2024-09-24,Delivered,Credit,Paid,September,9,Q3,2024,2024-09,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS005,BHARATH G,Grocery 2 Route,THALIRUR BEAT,KALAI PROVISION,Counter Shop,Counter,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,48.3,7.9,65.7,3960.6,3173.31,598.92,3688.79,No,18.9,86.0
ORD006945,2024-09-26,2024-09-30,2024-09-29,Delivered,Cash,Paid,September,9,Q3,2024,2024-09,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,9,DS010,PANDIARAJAN,ROC Route Pace,KAVERIUR ROC,VIMALA SUPER STORE,Grocery,Retail,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,7.4,6.7,231.34,2109.0,1711.92,341.07,1935.9,No,19.9,88.4
ORD006946,2024-09-20,,2024-09-23,Pending,NEFT,Pending,September,9,Q3,2024,2024-09,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,9847089012,33FICTD1007M1Z1,75000,3,DS015,PERIYANNAN,ROC Pace Route,NILUR EAST GR,MATHI TRADERS,Beauty Counter,Counter,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,31.7,1.2,41.26,1521.6,1307.94,318.9,1450.47,No,24.4,90.2
ORD006947,2024-09-08,,2024-09-11,Pending,NEFT,Pending,September,9,Q3,2024,2024-09,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,9845067890,33FICTD1005M1Z4,100000,4,DS017,VAITHIYANATHAN,Counter Route,SELVANUR MAIN,YAMUNA TRADERS,Medical Shop,Retail,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,7.2,0.7,51.83,432.0,373.18,92.38,441.55,No,24.8,84.5
ORD006948,2024-09-04,2024-09-07,2024-09-07,Delivered,Credit,Paid,September,9,Q3,2024,2024-09,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS014,SOUNDARARAJAN,Grocery 2 Route,THALIRUR BEAT,KOTHAI SUPER STORE,Town Wholesale,Town Wholesale,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,-40.8,3.8,209.23,-10200.0,-8536.58,0.0,10437.28,Yes,-0.0,81.8
ORD006949,2024-09-26,2024-09-28,2024-09-29,Delivered,Cash,Paid,September,9,Q3,2024,2024-09,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,9851023456,33FICTD1011M1Z5,50000,3,DS008,NITHYANANDAM,Counter Route,NANMAIUR ROUTE,AMUDHA GENERAL STORE,Beauty Counter,Counter,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,5.9,5.9,225.13,1622.5,1328.27,273.64,1578.45,No,20.6,84.2
ORD006950,2024-09-19,2024-09-22,2024-09-22,Delivered,Cash,Paid,September,9,Q3,2024,2024-09,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS012,KARUPPASAMY,2W Route Common,THAMIZHUR GR,NILA PROVISION,Counter Shop,Counter,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,30.3,0.8,41.43,1454.4,1255.33,309.97,1452.25,No,24.7,86.4
ORD006951,2024-09-14,,2024-09-17,In Transit,NEFT,Pending,September,9,Q3,2024,2024-09,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS016,SIVAKKOLUNDHU,2W Route B,KANNIPUR ROC,THENDRAL STORES,Beauty Counter,Counter,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,-23.1,6.6,43.9,-1247.4,-1014.09,0.0,1179.25,Yes,-0.0,86.0
ORD006952,2024-09-08,,2024-09-11,Pending,Credit,Pending,September,9,Q3,2024,2024-09,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,5,DS010,PANDIARAJAN,ROC Route Pace,VANAPUR BEAT,KOTHAI SUPER STORE,Grocery,Retail,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,11.5,7.1,58.19,828.0,669.18,130.98,794.74,No,19.6,84.2
ORD006953,2024-09-23,2024-09-28,2024-09-26,Delivered,NEFT,Paid,September,9,Q3,2024,2024-09,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,9851023456,33FICTD1011M1Z5,50000,3,DS010,PANDIARAJAN,ROC Route Pace,NANMAIUR ROUTE,KAVERI TRADERS,Bakery Outlet,Retail,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,37.8,2.2,216.97,9639.0,8201.47,1936.12,10073.84,No,23.6,81.4
ORD006954,2024-09-13,,2024-09-16,Cancelled,Credit,Refunded,September,9,Q3,2024,2024-09,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,9846078901,33FICTD1006M1Z6,100000,8,DS020,THANDAVAN,Common Pace Route,PAZHAIUR GR2,LAVANYA PROVISION,Counter Shop,Counter,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,35.5,3.5,115.86,4899.0,4113.03,928.68,4933.47,No,22.6,83.4
ORD006955,2024-09-13,2024-09-17,2024-09-16,Delivered,NEFT,Paid,September,9,Q3,2024,2024-09,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,9848090123,33FICTD1008M1Z9,75000,5,DS006,LOGANATHAN,ROC Pace Route,VENGAIUR GR2,YAMUNA TRADERS,Grocery,Retail,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,54.0,4.1,229.44,14850.0,12389.76,2737.26,13299.87,No,22.1,93.2
ORD006956,2024-09-20,,2024-09-23,In Transit,NEFT,Pending,September,9,Q3,2024,2024-09,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,5,DS019,PAZHANIVEL,ROC Route Pace,VANAPUR BEAT,NIRMALA KIRANA,Bakery Outlet,Retail,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,38.4,7.6,221.07,10560.0,8489.09,1625.09,9828.1,No,19.1,86.4
ORD006957,2024-09-24,2024-09-29,2024-09-27,Delivered,Cheque,Paid,September,9,Q3,2024,2024-09,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,9848090123,33FICTD1008M1Z9,75000,5,DS014,SOUNDARARAJAN,Grocery 2 Route,PALLIUR ROC,REKHA GENERAL STORE,Premium Grocery,Retail,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,38.7,1.3,11.16,503.1,431.89,104.88,508.26,No,24.3,85.0
ORD006958,2024-09-20,,2024-09-23,Cancelled,Cheque,Refunded,September,9,Q3,2024,2024-09,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,9842034567,33FICTD1002M1Z3,175000,5,DS019,PAZHANIVEL,ROC Route Pace,SENTHUR ROUTE,HEMA SUPER STORE,Grocery,Retail,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,34.2,0.3,134.45,5301.0,4598.19,1152.54,5132.64,No,25.1,89.6
ORD006959,2024-09-01,,2024-09-04,Pending,NEFT,Pending,September,9,Q3,2024,2024-09,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,5,DS007,CHELVAN P,2W Route B,VALLUR MAIN,KALAI PROVISION,Medical Shop,Retail,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,55.3,5.9,8.19,553.0,452.91,93.46,548.18,No,20.6,82.6
ORD006960,2024-09-27,,2024-09-30,Cancelled,Credit,Refunded,September,9,Q3,2024,2024-09,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS003,DURAI M,2W Route Common,NAMBUR ROUTE,GANGA GENERAL STORE,Dual Outlet,Retail,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,13.0,4.7,10.78,169.0,140.14,30.29,160.78,No,21.6,87.2
ORD006961,2024-09-17,2024-09-20,2024-09-20,Delivered,UPI,Paid,September,9,Q3,2024,2024-09,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,5,DS011,GOVINDASAMY,SWD Route,VALLUR EAST GR,KALAI PROVISION,Convenience Store,Convenience,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,13.0,2.3,47.6,728.0,618.8,145.6,757.02,No,23.5,81.7
ORD006962,2024-09-25,2024-09-29,2024-09-28,Delivered,NEFT,Paid,September,9,Q3,2024,2024-09,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS001,VIGNESH K,2W Route Common,SANGAMUR ROUTE,SHARADHA SUPER STORE,Mini Market,Counter,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,35.9,7.1,58.19,2584.8,2089.02,408.9,2270.2,No,19.6,92.0
ORD006963,2024-09-16,,2024-09-19,Cancelled,UPI,Refunded,September,9,Q3,2024,2024-09,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,9847089012,33FICTD1007M1Z1,75000,3,DS017,VAITHIYANATHAN,Counter Route,NEITHALUR ROC,KAVERI TRADERS,Convenience Store,Convenience,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,26.1,2.6,211.84,6525.0,5529.02,1287.77,6393.33,No,23.3,86.5
ORD006964,2024-09-07,2024-09-08,2024-09-10,Delivered,NEFT,Paid,September,9,Q3,2024,2024-09,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,9846078901,33FICTD1006M1Z6,100000,8,DS017,VAITHIYANATHAN,Counter Route,PAZHAIUR GR2,YAMUNA TRADERS,Bakery Outlet,Retail,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,37.4,5.5,49.33,2244.0,1844.94,386.34,2089.84,No,20.9,88.3
